-0.41213,1.2213,-1.5857,-0.7028,-2.4627,-1.3232,2.5828,-1.5122,-0.14935,0.71767,-1.7829,-0.40272
-1.9705,-0.0071918,-0.59497,-1.6212,-3.8715,-0.54041,-1.1637,0.088624,-0.6898,-0.38647,0.095459,0.43341
-2.5265,-0.17934,-0.62279,-2.3984,-3.5002,-0.81896,-1.2256,0.21537,-1.2044,0.18435,-0.24497,1.4234
-0.93417,0.53028,-2.0398,2.4667,-0.43677,-0.56565,2.2227,-1.8678,0.83947,-0.59861,-1.1978,1.016
-2.584,0.72202,-0.36094,-1.7497,-2.6926,0.36859,0.06024,0.40444,-1.0114,0.76292,0.50065,-0.78928
-2.4635,0.40873,-4.595,1.4576,0.8871,0.96093,-0.061876,1.3243,-0.12289,-0.39528,-0.30945,-0.19829
-1.5176,2.7952,-2.1546,-3.3237,-1.6088,-0.26155,-0.29189,-1.4506,-1.8481,1.3713,0.97005,-0.46733
0.51112,1.2802,-3.3889,1.8693,-1.952,-1.412,1.1174,-1.0893,0.76313,-1.9314,-0.64037,1.3175
-1.8489,0.66154,-4.0035,-1.1195,-0.54645,-2.5897,-1.0285,-2.2634,1.3815,0.26699,1.7948,0.12368
-1.0927,0.88759,-3.685,1.0444,-1.8721,-0.1223,-1.1504,-1.6812,-0.14349,-1.116,0.26791,-0.47782
0.13782,2.2509,-3.7676,0.52011,-1.7135,1.145,4.0517,-1.6948,0.79615,-0.8248,-0.5288,-0.059552
-3.6506,-1.1135,1.3108,-0.90139,-0.85131,0.14957,0.24822,-0.34384,-0.3873,-0.89823,0.40615,0.062759
5.4896,0.36515,-1.5025,-3.802,0.52367,3.4229,2.7671,-0.51746,-0.059612,1.7885,-0.79676,-1.6918
-1.339,0.76467,-3.6425,0.2832,-1.5062,-1.0768,-1.052,-2.0504,-0.77932,-0.9849,0.23559,-0.054516
-1.9844,-0.12656,-0.48429,-0.21353,-4.1834,0.58133,-1.7184,0.53769,0.020155,-0.10267,-0.20128,0.85976
-3.7513,-1.1824,1.4607,-0.30303,-0.67529,0.49399,0.18032,-0.13205,-0.10752,-0.73446,0.24291,0.035313
-0.80241,0.74484,-1.7168,0.34701,-2.6985,-0.29294,-1.6333,-0.8123,-0.12102,-0.90414,-0.021036,-0.89324
-3.5002,-0.97935,1.0735,-1.824,-1.1016,-0.35119,0.36029,-0.63973,-0.80465,-1.1557,0.65274,0.10016
-3.1959,0.19985,-4.8164,0.3849,1.5614,1.5659,0.055023,1.0818,0.82446,-0.56334,-1.739,-0.22123
1.1342,6.6512,3.0713,-0.646,-2.3332,0.23747,2.9304,-0.25015,0.65037,1.334,-1.0818,0.48704
0.19826,1.9678,0.14594,0.34161,-4.8533,-0.70601,2.8595,0.0071706,1.1678,0.52432,-1.8545,0.70232
-1.3929,6.8966,-0.61618,-4.3286,2.357,0.38869,-1.2885,1.5136,-0.29515,-0.85266,-1.2497,-0.79262
5.1363,1.3335,-2.458,-2.7062,-0.73851,3.5303,2.7344,0.048161,0.42199,2.7527,-1.3597,-2.4621
-2.7849,0.38919,-3.1937,-3.0584,0.56885,0.37032,0.28307,1.3138,-0.46267,-0.91935,-1.2221,-0.49294
-1.472,2.9086,0.85606,-0.28935,1.4822,2.2023,-0.82286,-0.75732,0.87619,0.14941,0.58706,-1.0149
-3.0558,0.5657,-5.2795,-2.484,1.3632,-0.16904,0.46147,0.17844,-0.4868,-1.0485,-1.0913,0.026654
0.22472,1.3538,-1.5321,0.86314,-3.4251,-0.83102,1.9165,-1.44,0.56867,0.53435,-1.7142,-0.7623
-1.1497,0.47753,-2.6309,2.2429,-0.28745,0.85477,0.67683,-0.49303,0.98061,-0.073708,-1.7595,5.3706
2.1903,8.1828,0.40185,-0.39823,-0.50175,0.25308,1.3485,1.1818,1.0135,-0.14124,-1.3437,-0.20966
-3.6066,-0.88999,0.12305,-1.5871,-1.6253,-0.44667,-0.75468,0.60388,-0.92324,1.0158,-0.87399,1.6295
-3.6492,-1.22,1.3076,-0.67362,-0.89363,0.33197,0.24364,-0.32041,-0.28397,-0.8211,0.36795,0.011667
2.0947,6.6959,-0.10616,-0.34063,-0.89812,0.43713,1.5547,0.9072,0.9713,0.031843,-1.4615,0.019867
-3.9845,-1.5919,1.7141,1.0131,-0.37209,1.2394,0.044595,0.25359,0.51931,-0.36071,-0.16558,-0.036062
0.62924,2.8227,0.23181,0.41486,-4.9807,-0.231,3.7103,0.078633,0.46139,1.6331,-0.86428,0.28776
-2.4368,-0.28916,-0.7319,-0.43136,-2.7447,0.81919,-0.62387,1.2923,0.53351,-0.77202,-0.37776,-0.81539
-1.4787,0.6571,-3.6416,0.6258,-1.2122,-0.80252,-1.1325,-1.7455,2.0471,-0.24039,1.7585,-0.1146
-3.2246,0.44915,-5.169,-2.309,1.6073,-0.11666,0.47668,0.29148,-0.44891,-0.86154,-1.2548,0.10124
1.9344,-0.9715,0.8636,-1.3414,-1.2691,1.463,-2.3082,0.79639,0.27282,0.69519,-0.43314,-0.78738
-2.0701,5.7687,2.4537,-2.5431,3.3092,-1.0594,-1.5126,-1.1403,1.3318,0.53454,1.4828,0.20703
0.71718,5.5611,0.048965,-2.5705,-1.1085,0.11407,-0.26119,-0.74708,-0.77412,1.8778,-1.8156,4.8079
-0.45856,0.10734,-0.91238,-1.694,0.11157,-1.157,-1.6062,-0.74295,0.56246,1.0088,0.36276,-0.43399
-1.7652,-0.026444,-0.030504,-1.588,-2.597,-2.5867,2.4642,0.056122,2.219,1.3457,-0.11048,0.73789
-1.9214,0.086365,-0.53258,-1.0842,-3.9395,-0.065838,-1.3361,0.23107,-0.36038,-0.35147,0.04713,0.52817
-2.538,-0.499,-0.074761,-1.0453,-2.717,-0.72305,-0.77391,0.34701,-0.42248,-0.32185,-0.19351,-0.31806
-0.53277,4.4771,0.60779,-0.65447,0.12296,-0.29246,-2.5249,-0.41794,-0.19952,0.056073,-0.74557,-0.79723
-2.5747,-0.54715,0.0033285,-0.13313,-2.8027,0.073517,-1.0395,0.57185,0.073492,-0.14158,-0.33022,-0.012153
-2.65,0.79683,-5.326,-2.8284,0.68617,-0.19847,0.40562,0.044876,-0.65917,-1.4574,-0.80734,-0.09616
-1.2226,7.1709,-0.75884,-4.5077,2.1308,0.79645,-1.7393,1.621,-0.35974,-0.35805,-1.4449,0.15212
2.1513,8.7179,-0.61544,-1.1522,-0.29751,1.7085,2.1567,2.3166,0.73666,0.19232,-0.86574,0.12251
-1.6993,0.091496,-0.76773,-0.66069,-4.9264,1.6478,-2.2612,0.28355,-0.19599,0.37498,-0.049933,2.9645
-3.4749,-0.19708,-2.1011,-4.0513,-1.0359,0.3577,0.62141,2.2398,-0.16661,-1.0953,-0.94273,-0.54885
-2.4902,-0.2978,-0.77693,-0.42781,-2.6367,0.88986,-0.55835,1.424,0.52036,-0.72278,-0.38146,-0.81826
-1.0999,0.7254,-1.7821,-0.98858,-2.6005,-1.0986,-1.4481,-1.0399,-1.048,-0.54059,-0.061214,-0.41053
-1.4979,0.69668,-3.9473,1.367,-1.0341,-0.020219,-0.94255,-0.86681,-0.16122,-0.88662,0.078387,-0.29863
-0.20316,1.229,-1.519,0.048959,-2.9705,-1.1312,1.9935,-1.4771,0.062769,0.98339,-1.9323,0.13837
0.44215,7.9982,-0.59814,-2.4565,-0.8739,5.0828,0.33453,-0.12234,0.51855,1.424,-0.90046,2.612
4.8595,3.4368,-0.77422,-1.2587,-0.092279,1.2305,1.2168,1.4602,0.78593,0.20878,-1.1981,-0.10382
-3.9482,-0.83844,2.0229,0.98724,-0.13631,1.2389,-0.11534,0.33523,0.56488,-0.31238,-0.21404,-0.034825
6.3683,-1.8518,0.99157,-0.13079,1.1146,1.0824,1.0381,-0.20909,-0.31795,-0.81308,1.3966,0.52037
-0.50611,0.80192,-1.1624,-2.5184,-3.4354,-0.97041,3.0753,1.1427,0.25168,-1.2057,-1.0715,0.67767
2.87,8.5875,1.0377,1.3211,-1.5084,-0.39102,3.2988,0.87573,-1.0471,2.9747,0.6048,-0.53573
-1.7751,0.44815,-1.4189,-1.3377,-4.661,2.4625,-1.5708,0.60851,0.03985,-0.070952,0.11801,2.5068
-2.8074,-0.72102,0.14876,0.44857,-2.5245,0.52278,-1.1578,0.82865,0.34845,0.1611,-0.60012,0.29835
-4.1031,-0.80646,1.8302,0.48525,0.10346,0.55569,-0.23296,0.31122,2.7358,0.68022,1.2755,0.24294
-2.611,0.52519,-4.4936,-1.0735,0.60266,0.3446,0.10415,-0.22168,-0.23347,-1.1249,-0.72305,-0.11487
0.17332,2.0907,-4.9136,0.11231,-1.9756,1.0047,3.3275,-0.61375,1.0158,-0.90291,-1.1737,-0.17654
-1.6891,0.098197,-0.77375,-0.66846,-4.927,1.6467,-2.253,0.27457,-0.19331,0.36398,-0.037717,2.952
1.6895,6.1206,0.69414,0.44383,-1.6869,-0.79184,1.1777,-0.82772,1.0665,0.98861,-2.446,-0.62505
-3.2246,0.44915,-5.169,-2.309,1.6073,-0.11666,0.47668,0.29148,-0.44891,-0.86154,-1.2548,0.10124
-3.2242,0.47218,-5.2337,-2.4036,1.6583,-0.17716,0.47242,0.25593,-0.36132,-0.85972,-1.1993,0.021039
-2.3899,0.18002,-0.95168,-3.0033,-3.5527,-0.3063,-0.5416,-0.055074,-1.5237,0.62344,0.24084,0.89587
5.4131,-2.2765,1.1319,-0.55494,1.397,1.5633,0.063868,-1.1798,0.32446,-0.59616,0.27059,0.064436
-3.5007,-1.0717,1.1545,-1.3224,-1.1193,-0.036029,0.30834,-0.552,-0.60042,-1.0191,0.58402,0.035718
-2.2197,-0.2613,-0.55826,-1.0831,-3.0156,0.02925,-0.67009,0.66355,-0.064152,-0.66092,-0.10004,-0.64849
-1.9259,-0.074894,-0.5251,-0.39473,-4.2507,0.42507,-1.6818,0.46273,-0.060759,-0.21756,-0.1308,0.78302
-1.3472,0.35225,-2.0253,1.33,0.28754,-1.466,2.3828,-1.8252,0.24751,-0.6272,-1.2555,1.522
-2.239,-0.18631,-0.7543,-0.52528,-3.0359,0.82245,-0.63472,1.0666,0.44575,-0.7669,-0.19719,-0.90248
-3.1911,-0.083703,-1.1139,-3.5032,-2.1214,-0.64479,0.25208,0.33726,0.76478,1.9052,1.6261,0.046793
-3.6268,-1.0642,1.292,-1.0241,-0.87749,0.075255,0.25981,-0.37829,-0.45045,-0.93294,0.45004,0.07083
-1.2288,1.5102,-3.8091,0.58601,-0.75543,-1.5154,-0.53497,-0.42342,-2.0971,-0.59451,1.632,0.17266
-0.39119,1.2969,-3.0816,1.5216,-0.08052,1.1435,1.7324,-0.76359,-0.62081,-0.58846,1.5295,0.085127
-3.1043,0.40593,-4.8124,-1.6127,1.4181,0.57684,0.47006,0.40097,-0.17312,-1.0541,-1.1241,-0.029504
1.7547,7.4042,1.8603,0.19869,-0.37595,-0.067935,1.3256,-0.64373,1.1397,-0.81132,-1.0637,0.16688
-0.016534,-0.44046,0.66116,-2.8713,-0.71531,-0.60736,-1.8957,0.43093,1.525,1.8991,0.89955,0.00088588
-2.0683,-0.17767,-0.44286,-0.14849,-4.0489,0.55328,-1.6988,0.59161,0.054512,-0.074513,-0.27008,0.83934
-3.499,-0.9928,0.94877,-2.0092,-1.0695,-0.50115,0.40486,-0.59911,-0.84857,-1.1223,0.85306,0.098837
-0.15876,6.0794,0.65923,-2.3987,-0.16498,-0.61572,-2.9309,-0.70918,-1.0802,0.5498,-0.72921,0.4848
-3.2506,0.12935,-4.7428,0.8112,1.6831,1.7775,0.035693,1.2831,0.95208,-0.43875,-1.7842,-0.23579
-4.0567,-0.95159,1.8349,0.66838,-0.00873,0.77136,-0.14295,0.30468,2.0152,0.32104,0.82393,0.11108
-2.2083,-0.1768,-0.75347,-0.46574,-3.0412,0.78423,-0.62124,1.1268,0.36577,-0.74507,-0.099982,-0.89365
-0.062266,6.5077,-1.0664,-2.9659,0.045636,1.4315,-1.4819,0.28268,-0.21986,0.61439,-0.11982,-2.0275
0.1899,8.2007,-1.0862,-2.4215,-0.12867,3.3024,-1.2319,1.0583,0.11578,0.7134,-0.020751,-2.4621
-2.6354,0.51144,-2.4822,-4.4669,-2.5103,0.82726,0.83537,1.5921,-0.78662,-0.73218,-0.13163,-0.99499
1.6204,-0.79346,0.70762,-2.9787,-1.3357,-0.27045,-2.1968,0.45565,-0.89649,0.95056,-0.61489,-0.81077
-0.032819,4.4487,1.3053,-1.8285,-2.9404,1.0257,-1.4826,0.71265,0.054615,1.1298,-1.2339,4.4102
2.3137,8.1099,1.7878,0.64862,-1.2691,0.79329,3.2769,-1.0113,-0.26063,2.2007,0.11002,0.0060971
-2.3711,-0.18092,0.089678,-1.3934,-2.2393,-2.3543,2.9437,-0.1079,2.1171,2.6487,-0.74878,0.3516
0.1153,1.1919,-4.0457,-1.343,-1.2885,-0.82877,3.5951,-2.6066,-1.0878,1.9928,-1.1693,-0.30506
-3.4339,-0.16,1.2416,-2.1872,-1.0775,-0.27419,0.19756,-0.66818,-0.94562,-1.144,0.79437,0.6095
6.006,-0.15996,-0.94791,-0.90032,-0.60419,0.47175,0.95579,0.39929,0.78559,0.1148,-1.315,-0.089385
-2.1388,-0.17762,-0.60081,-0.51838,-3.2194,0.37589,-0.76548,0.84989,0.22592,-0.84065,-0.027659,-0.79115
-3.1164,0.54664,-5.3043,-2.5154,1.5023,-0.21063,0.4627,0.18371,-0.38553,-0.97919,-1.0948,-0.026614
-4.6127,-1.5291,1.5064,-1.5613,0.64864,-0.87962,0.38752,-0.037381,1.483,0.85682,1.2832,0.7891
1.2281,8.8758,-0.87274,-1.9196,-0.82787,2.7597,2.3054,0.43638,0.80016,2.151,-1.7038,-2.328
-1.8813,-0.056762,-0.53671,-0.91556,-4.1142,-0.3577,-1.3906,0.35512,-0.33712,-0.52561,-0.022599,0.0057129
-2.8135,0.54971,-4.2896,-2.4458,0.77825,0.2191,0.44887,-1.0462,-0.93267,-1.472,-0.11707,0.87543
-0.33282,1.0498,-4.1424,2.7035,-1.3166,-0.74529,-0.36043,0.75497,-2.5546,-0.039118,3.086,-0.29844
-3.5341,-0.65916,1.3165,-1.4906,-0.91794,-0.19924,0.26574,-0.50218,-0.66142,-1.0783,0.61451,0.11103
-0.72941,7.3003,0.93073,-3.6851,0.96583,0.18488,-0.9546,-1.6865,-1.5696,1.2673,1.1383,-1.4484
-4.022,-1.1306,1.8149,0.81229,-0.13163,0.95534,-0.074737,0.30519,1.4031,0.045677,0.44481,0.056968
5.3726,2.0587,0.67111,-0.034675,-0.97519,1.0693,3.3756,-1.4446,-0.18414,2.2425,-0.11598,-0.64078
-2.002,-0.015348,-0.51892,-1.6163,-3.8901,-0.9274,-1.2028,0.21742,-0.76909,-0.47738,0.0083302,0.021722
-2.437,0.65775,-3.4467,-3.7654,0.0031459,0.10244,0.26014,0.89336,-0.61888,-1.3795,-0.92908,-0.61169
0.60184,2.1891,-1.3944,0.74183,-3.7064,-0.30655,2.3256,-1.5952,0.43946,1.1034,-1.5272,-0.018795
-3.0434,0.29867,-4.3128,0.082705,1.3435,1.3023,0.098605,0.53072,0.50366,-0.75774,-1.2885,-0.16632
5.158,1.9791,-0.12614,-0.76248,-0.46797,0.51317,0.37487,0.18992,0.83773,0.32624,-1.5245,0.27686
-3.8799,1.8916,1.2878,-3.6601,2.7841,2.0348,0.66111,2.1034,0.01555,-0.37654,-1.1344,-0.20646
-3.9059,-1.4665,1.7035,0.97569,-0.45424,1.2382,0.044863,0.23721,0.474,-0.39771,-0.065529,-0.061304
4.6484,3.6267,-0.49138,-1.6711,0.69881,2.5004,2.3764,1.3685,0.62642,-0.25098,-0.26736,-0.21427
-3.9168,-0.087278,2.3362,0.94718,0.094744,1.2439,-0.28255,0.38962,0.63286,-0.27066,-0.28816,-0.036672
-0.03864,1.4623,-3.268,1.7556,-2.6284,-0.9536,2.2216,-2.4529,0.51774,0.28897,-1.4147,-0.23703
-3.234,0.10435,-2.531,-4.5551,-2.075,0.79045,-0.02321,2.2123,-0.53912,-0.7345,-0.99303,1.069
1.1478,3.5352,0.50989,1.2053,-4.3959,-0.31591,5.0218,1.4175,-1.0382,2.2353,1.4835,-0.2138
-1.7097,0.22002,-0.69972,-0.8981,-4.7519,0.65212,-1.8596,0.21305,-0.33137,-0.16573,0.10275,1.5698
-0.064694,2.0138,-4.5747,-0.10847,-1.4076,1.731,4.3132,-0.95025,1.1615,-1.3977,-0.91584,-0.17778
0.1253,7.9044,-0.97703,-2.2933,0.20202,2.6975,-1.6773,1.4099,0.53568,-0.27357,-0.48661,-2.0745
-3.5526,-1.0018,1.1863,-1.4733,-1.0069,-0.18,0.30665,-0.54151,-0.65293,-1.0572,0.56618,0.09138
-2.4189,1.1268,-4.9351,-2.681,-0.32418,0.85753,0.32523,-1.1302,-1.4248,0.0061369,0.039516,1.1768
-2.6009,-0.16021,-0.70213,-2.6749,-3.4009,-0.87279,-1.1081,0.22217,-1.3183,0.24392,-0.23367,1.412
0.23888,1.5737,-3.5012,1.8933,-2.6232,-1.207,2.5577,-2.2315,0.72078,0.17299,-1.6904,0.088718
-3.9845,-1.5919,1.7141,1.0131,-0.37209,1.2394,0.044595,0.25359,0.51931,-0.36071,-0.16558,-0.036062
-0.53664,0.51342,-3.667,1.1838,-1.6629,-0.2055,-1.3494,-1.8561,-0.24503,-0.93799,0.40317,-0.48079
0.4328,1.4177,-3.433,1.6906,-2.1331,-1.1048,1.7971,-1.5748,0.81833,-1.4862,-0.89382,0.88996
-1.2664,1.5517,-4.8288,-0.12819,-1.4034,1.3391,-0.30554,-0.62427,0.14109,-1.3746,0.19302,-0.92407
-3.9888,-0.80287,1.9724,0.85479,-0.052916,1.0325,-0.13788,0.34576,1.1835,-0.034324,0.25061,0.031481
-3.432,-0.99846,1.0632,-1.9036,-1.101,-0.3816,0.35988,-0.65644,-0.84185,-1.1636,0.68009,0.10325
-1.7368,1.8921,-5.8622,-2.698,-1.8439,3.0852,-0.011398,-0.9755,-1.2589,0.59462,0.32243,2.4692
-1.2695,0.60942,-1.7738,-1.1562,-2.2025,-1.0911,-1.3868,-1.0387,-1.0358,-0.45489,-0.17071,0.013687
-2.239,-0.18631,-0.7543,-0.52528,-3.0359,0.82245,-0.63472,1.0666,0.44575,-0.7669,-0.19719,-0.90248
-3.5259,-0.28051,-1.5994,-3.3882,-1.1509,0.44422,0.63966,1.9077,-0.52382,-0.20071,-0.80935,-0.49555
4.6276,-2.3366,0.64703,-1.3101,0.90982,2.2977,-1.7143,-1.9022,-0.33024,-0.26699,1.0406,-1.2743
-1.1112,1.0971,-3.696,1.1695,-1.9172,0.37468,-0.41848,-1.7904,-0.54294,0.050045,0.56307,-0.73433
-0.55482,0.67404,-0.3571,0.27113,-4.8834,-0.72766,2.2406,-0.22478,0.84437,0.5791,-1.5549,-0.737
2.7725,-0.92616,-0.93957,-2.9934,-0.021264,-0.64002,-2.0095,-1.0297,-1.4656,0.74378,-0.39557,-0.8188
-3.6218,-1.1488,1.2409,-1.0995,-0.92586,0.040768,0.27519,-0.4274,-0.47222,-0.9504,0.4449,0.067976
0.81382,8.5127,-0.23436,-1.9079,-0.37354,3.3929,3.0365,-0.31383,0.7381,1.4807,-0.95239,-2.1856
-2.9157,0.29015,-5.0579,1.7972,2.1097,1.4073,0.60362,3.1144,-0.53264,0.0047417,-0.015088,-0.098239
0.69133,1.2992,-3.1155,2.0129,-1.9189,-1.4593,1.3064,-0.76801,0.42614,-2.0516,-0.016552,1.4347
2.464,3.3723,0.6032,-0.68763,0.060996,0.66486,-3.2832,-0.32772,0.15788,0.4477,-0.58573,-1.2891
-1.6687,0.31086,-0.61158,-0.42464,-3.0801,0.13045,3.1082,0.76789,1.0571,0.77691,-2.2316,-0.56002
-2.2947,-0.2457,-0.59332,-0.5957,-3.0072,0.41066,-0.72128,0.90466,0.28716,-0.75637,-0.202,-0.75406
-3.2468,-0.09568,-1.8369,-3.8411,-1.5125,0.21257,0.56117,1.7081,-0.49925,-0.69548,-0.58544,-0.60689
-1.1608,0.79911,-0.59329,-2.2337,-4.7573,-1.1907,2.5215,-0.73454,-0.8307,1.7444,-1.5224,1.3058
-3.0325,0.23087,-4.0259,-0.38234,1.3599,1.4191,0.4938,-0.14438,0.24407,-1.305,-0.66485,-0.13264
-3.0524,0.015955,-1.856,-3.9073,-1.8472,0.17595,0.53749,1.5307,-0.63433,-0.79657,-0.40409,-0.64418
-2.7387,0.88093,-5.7701,-3.2995,1.0643,-0.63621,0.40389,-0.14158,-0.35132,-1.3482,-0.63632,-0.35474
0.57745,2.1536,-3.4194,1.3093,-1.7587,-0.75614,1.5855,-0.69676,0.75994,-2.2024,-0.24566,1.1119
-1.5959,0.011968,-0.56234,-0.22664,-4.1558,-0.13546,-1.2747,0.39923,0.13527,-0.73753,0.12781,-0.89741
-2.0715,-0.1399,-0.44095,-0.20081,-4.0632,0.55885,-1.7042,0.57688,0.016592,-0.03973,-0.26186,0.89433
-0.56422,2.0854,-3.1169,0.83758,-1.6627,1.2406,1.6363,-2.3728,-0.31971,-0.21051,1.0074,-0.55145
-3.9499,-1.5578,1.7317,1.0196,-0.34385,1.2382,0.041712,0.28594,0.4985,-0.35198,-0.13372,-0.031876
-1.3252,0.78168,-3.6294,0.36821,-1.5492,-1.0312,-1.0538,-2.0624,-0.77338,-0.94534,0.2732,-0.082181
-1.8953,-0.068826,-0.52621,-0.87303,-4.0928,-0.33525,-1.3941,0.37293,-0.3156,-0.51105,-0.038789,0.0047829
-3.9726,-1.4439,1.7665,1.0262,-0.32744,1.2288,0.03394,0.30047,0.49546,-0.36131,-0.1202,-0.024803
-2.8037,0.28741,-2.2041,-4.2691,-1.5804,-0.15335,2.3902,1.7488,0.11082,-0.55512,-1.5325,-0.54514
-2.8056,0.32099,-4.9789,2.0424,2.2246,1.3447,0.80834,3.7352,-1.0127,0.12427,0.58341,-0.088257
-2.4841,-0.26293,-0.767,-1.0597,-2.6794,0.49183,-0.47226,1.0929,0.15406,-0.61699,-0.32006,-0.71854
1.5363,7.1101,2.7376,0.90935,0.81265,0.046624,0.86565,0.20996,0.038146,-1.8345,1.3572,0.86256
-1.5542,0.21397,-0.64957,-0.69211,-4.5951,1.9108,-2.1739,0.22129,-0.13439,0.54822,0.03863,3.0655
-3.1496,0.50095,-5.2181,-2.3868,1.4988,-0.13994,0.46992,0.24124,-0.46575,-0.94465,-1.1821,0.068091
-0.0037861,6.515,0.14459,-2.1504,-1.1765,1.729,-3.815,-0.55351,-0.79098,1.3697,-0.77119,3.5136
-3.0342,1.0147,3.0942,0.2907,1.1205,1.4912,-0.90191,0.52729,0.56687,0.3087,-0.63807,-0.32876
-1.6363,0.078918,-0.60051,-0.40027,-4.3632,0.42423,-1.4881,0.26337,0.048482,-0.54333,0.17774,0.24546
-3.2202,-1.2214,0.23895,-1.0664,2.0458,-0.1632,0.2356,-1.0405,-1.072,-0.081727,-0.49314,0.46797
-1.151,0.82772,-3.7663,1.1762,-1.7235,-0.2379,-1.1973,-1.7032,-0.092685,-1.2333,0.2085,-0.36575
3.0558,6.5606,0.84107,1.3084,-1.206,-0.13727,3.3546,0.64896,-1.027,2.6975,0.72836,-0.40203
-3.286,-0.11489,-1.881,-3.8596,-1.4299,0.24991,0.5695,1.8076,-0.43365,-0.76502,-0.6502,-0.59841
-0.98521,-0.12521,-0.55171,-0.70755,-4.332,1.3997,-1.9761,0.23327,-0.067293,0.21325,0.16289,1.7546
-2.5209,-0.51532,-0.022608,-0.28172,-2.846,-0.10254,-0.98589,0.51659,-0.0026504,-0.25834,-0.26733,-0.17592
-3.7255,-1.2665,1.3724,-0.50272,-0.76399,0.38756,0.21216,-0.22574,-0.18905,-0.78509,0.27161,0.037534
-3.5161,-1.1765,1.3228,-0.43314,-1.0223,0.52894,0.1829,-0.29555,-0.16256,-0.85204,0.40721,-0.057256
-3.232,-0.23779,-2.0729,-4.1178,-1.0818,0.66843,0.76625,2.1087,-0.37355,-0.60084,-0.77918,-0.67506
-3.9378,-0.76064,2.0229,1.0192,-0.12087,1.1809,-0.032397,0.42657,0.44929,-0.38204,0.011403,0.017862
